NPDES_ID,YEARQTR,HLRNC,NUME90Q,NUMCVDT,NUMSVCD,NUMPSCH,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MA0100676,20001, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20002, ,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20004, ,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20011, ,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20012, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20013, ,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20014,N,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20021,R,0,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20022, ,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20024,R,0,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20032, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20033, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20034, ,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20041, ,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20042, ,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20043, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20051, ,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20052, ,4,0,0,4,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20053,N,2,0,0,4,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20054,N,4,0,0,8,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20061,N,4,0,0,8,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20062,N,2,0,0,8,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20063,N,10,0,0,8,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20064,N,3,0,0,12,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20071,N,4,0,0,12,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20072,T,2,0,0,12,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20073,T,0,0,0,12,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20074,T,0,0,0,16,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20081,N,2,0,0,16,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20082,N,2,0,0,16,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20083,R,3,0,0,16,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20084, ,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20091, ,6,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20092,R,7,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20093, ,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20094, ,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20101, ,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20102, ,14,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20103, ,9,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20104, ,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20111, ,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20112, ,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20113, ,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20114,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20121,V,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20122,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20123,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20124,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20131,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20132,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20133,V,6,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20134,V,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20141,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20142,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20143,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20144,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20151,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20152,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20153,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20154,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20161,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20162,V,5,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20163,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20164,V,8,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20172,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20173,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20174,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20181,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20182,V,4,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20183,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20184,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20191,V,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20192,V,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20193,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20194,V,3,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20201,V,2,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20202,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MA0100676,20203,V,1,0,0,0,SOMERSET WATER POLLUTION CONTROL FACILITY,116 WALKER STREET,SOMERSET,MA,2725,BRISTOL,1,41.7175,-71.16888900000001,10900040804,4,14.763,4558.88,http://echo.epa.gov/detailed-facility-report?fid=110022329005
MAR1001ZB,20201,U,0,0,0,0,"TRANSPORTATION IMPROVEMENT PROJECT, WASHINGTON STREET (ROUTE 1)",WASHINGTON STREET (ROUTE 1),WRENTHAM,MA,2093,,1,42.0401,-71.3053,10900040301,4,5.664,738.93,http://echo.epa.gov/detailed-facility-report?fid=110070553357
MA0002241,19892, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19893, ,8,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19894, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19901, ,5,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19902, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19903, ,6,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19904, ,3,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19912, ,1,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19921, ,1,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19922, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19931, ,1,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19933, ,5,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19934, ,8,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19941, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19943, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19944, ,3,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19951, ,1,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19952, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19953, ,4,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19954, ,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19961,P,2,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19962,P,4,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,19963,P,1,0,0,0,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
