NPDES_ID,REGISTRY_ID,ACTIVITY_ID,ACTIVITY_TYPE_CODE,COMP_MONITOR_TYPE_CODE,COMP_MONITOR_TYPE_DESC,STATE_EPA_FLAG,ACTUAL_BEGIN_DATE,ACTUAL_END_DATE,ACTIVITY_OUTCOME_CODE,ACTIVITY_OUTCOME_DESC,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MA0002241,110024570533,20121658,INS,CEI,Evaluation,S,,06/08/1994,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121652,INS,CEI,Evaluation,E,,06/09/1998,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121651,INS,CEI,Evaluation,S,,11/02/2001,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121660,INS,CEI,Evaluation,E,,06/18/1992,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121661,INS,CEI,Evaluation,S,,01/26/1989,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121655,INS,CEI,Evaluation,S,,11/20/2001,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121654,INS,CEI,Evaluation,E,,02/24/2006,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121657,INS,CEI,Evaluation,S,,05/25/1993,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,3400107518,INS,ROS,Reconnaissance without Sampling,S,12/19/2011,12/19/2011,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,172185,INS,CEI,Evaluation,E,03/03/2006,03/03/2006,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MA0002241,110024570533,20121656,INS,CEI,Evaluation,S,,05/14/1990,,,TAUNTON TOWN OF MUNI LIGHT PLA,55 WEIR STREET,TAUNTON,MA,2780,BRISTOL,1,41.899853,-71.092247,10900040801,4,17.045,1681.58,http://echo.epa.gov/detailed-facility-report?fid=110024570533
MAG250244,110001937799,600016334,INS,PRV,Plan Review,S,09/22/2006,09/22/2006,,,SUN CHEMICAL CORPORATION,320 FORBES BLVD,MANSFIELD,MA,2048,BRISTOL,1,42.02368,-71.24165,10900040301,4,9.221,1001.88,http://echo.epa.gov/detailed-facility-report?fid=110001937799
MAD000139,110037101418,1000005598,INS,CEI,Evaluation,E,06/05/2008,06/05/2008,,,MANSFIELD COMPOST FACILITY,FRUIT STREET,MANSFIELD,MA,2048,BRISTOL,1,42.00566,-71.20219,10900040302,4,9.74,1127.64,http://echo.epa.gov/detailed-facility-report?fid=110037101418
MAR041080,110054099373,3000062771,INS,SA1,Sampling,E,09/18/2012,09/18/2012,,,NEWTON MUNICIPAL SEPARATE STORM SEWER SYSTEM,1000 COMMONWEALTH AVENUE,NEWTON CENTRE,MA,2459,MIDDLESEX,1,42.33835,-71.20786,10900010704,4,23.148000000000003,5822.24,http://echo.epa.gov/detailed-facility-report?fid=110054099373
MAU000183,110040428613,1800064107,INS,CEI,Evaluation,E,10/28/2009,10/28/2009,,,CAPT O'CONELL'S CO,180 RIVER STREET,FALL RIVER,MA,2720,BRISTOL,1,41.74133,-71.13056,10900040804,4,10.555,2222.21,http://echo.epa.gov/detailed-facility-report?fid=110040428613
MAD000186,110040428613,1800064110,INS,CEI,Evaluation,E,10/28/2009,10/28/2009,,,CAPT O'CONELL'S CO,180 RIVER STREET,FALL RIVER,MA,2720,BRISTOL,1,41.74133,-71.13056,10900040804,4,10.555,2222.21,http://echo.epa.gov/detailed-facility-report?fid=110040428613
MA0033022,110009023109,20122524,INS,CEI,Evaluation,S,,11/01/2000,,,F DIEHL AND SON INC,161 R LINDEN ST,WELLESLEY,MA,2482,NORFOLK,1,42.300096999999994,-71.291168,10900010701,4,15.314,2020.23,http://echo.epa.gov/detailed-facility-report?fid=110009023109
MA0033022,110009023109,20122523,INS,CEI,Evaluation,S,,06/16/2005,,,F DIEHL AND SON INC,161 R LINDEN ST,WELLESLEY,MA,2482,NORFOLK,1,42.300096999999994,-71.291168,10900010701,4,15.314,2020.23,http://echo.epa.gov/detailed-facility-report?fid=110009023109
MAR10CG11,110037116803,1000003473,INS,CEI,Evaluation,E,05/22/2008,05/22/2008,,,LOWES OF PLAINVILLE,WASHINGTON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.02991,-71.3101,10900040301,4,6.5,847.88,http://echo.epa.gov/detailed-facility-report?fid=110037116803
MAD000193,110041919001,1800096272,INS,ROS,Reconnaissance without Sampling,E,04/16/2010,04/16/2010,,,RESIDENCE,1175 CENTER STREET,DIGHTON,MA,2715,BRISTOL,1,41.84094,-71.14947,10900040804,4,5.257000000000001,382.64,http://echo.epa.gov/detailed-facility-report?fid=110041919001
MAU000069,110028105397,600006641,INS,CEI,Evaluation,E,03/16/2006,03/16/2006,,,BLAIS FARM,2 HOLMES ROAD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.961690000000004,-71.36721,10900030207,4,8.397,1300.03,http://echo.epa.gov/detailed-facility-report?fid=110028105397
MAG250032,110020156383,1800025316,INS,CEI,Evaluation,S,07/21/2009,07/21/2009,,,"HARODITE INDUSTRIES, INC.",66 SOUTH STREET,TAUNTON,MA,2780,BRISTOL,1,41.86417,-71.12033000000001,10900040302,4,16.865,1004.79,http://echo.epa.gov/detailed-facility-report?fid=110020156383
MAG250032,110020156383,20121234,INS,CEI,Evaluation,S,,12/21/2004,,,"HARODITE INDUSTRIES, INC.",66 SOUTH STREET,TAUNTON,MA,2780,BRISTOL,1,41.86417,-71.12033000000001,10900040302,4,16.865,1004.79,http://echo.epa.gov/detailed-facility-report?fid=110020156383
MAR10DF20,110043758993,2600039290,INS,CEI,Evaluation,E,07/22/2011,07/22/2011,,,ROUTE 115 RECONSTRUCTION PROJECT,ROUTE 115,NORFOLK,MA,2056,NORFOLK,1,42.12928,-71.33336,10900010602,4,12.585,804.47,http://echo.epa.gov/detailed-facility-report?fid=110043758993
MAR1000J1,110070066106,3601442521,INS,CEI,Evaluation,E,05/16/2018,05/16/2018,,,LAKEVIEW ESTATES,CANDLELIGHT LANE,BELLINGHAM,MA,2019,NORFOLK COUNTY,1,42.0653,-71.468,10900030208,4,7.662999999999999,669.22,http://echo.epa.gov/detailed-facility-report?fid=110070066106
MAR10CM08,110037116876,1000003468,INS,CEI,Evaluation,E,05/22/2008,05/22/2008,,,LODGE AT FOXBOROUGH,400 FOXBOROUGH BOULEVARD,FOXBOROUGH,MA,2035,NORFOLK,1,42.04606,-71.23764,10900040302,4,10.466,1050.27,http://echo.epa.gov/detailed-facility-report?fid=110037116876
MAU000212,110038513953,2600091409,INS,CEI,Evaluation,E,12/12/2011,12/12/2011,,,TEGRA MEDICAL,9 FORGE PKWY,FRANKLIN,MA,2038,NORFOLK,1,42.08465,-71.43554,10900010601,4,8.582,1129.57,http://echo.epa.gov/detailed-facility-report?fid=110038513953
MA0030244,110064646851,20122433,INS,CEI,Evaluation,S,,06/24/2002,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,1000000116,INS,CEI,Evaluation,E,04/15/2008,04/15/2008,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122439,INS,CEI,Evaluation,S,,05/22/1992,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,600037225,INS,CEI,Evaluation,E,03/28/2007,03/28/2007,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,3601044731,INS,CEI,Evaluation,S,11/17/2016,11/17/2016,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,3601183944,INS,CEI,Evaluation,S,05/18/2017,05/18/2017,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122436,INS,CEI,Evaluation,S,,06/28/1993,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122434,INS,AU1,Audit,E,,08/13/1997,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122440,INS,CEI,Evaluation,S,,01/22/1990,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122437,INS,CEI,Evaluation,S,,01/29/1991,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122438,INS,CEI,Evaluation,S,,05/17/1994,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122432,INS,CEI,Evaluation,S,,06/19/1996,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,20122435,INS,CEI,Evaluation,S,,05/31/1995,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MA0030244,110064646851,3400290282,INS,CEI,Evaluation,E,09/16/2014,09/16/2014,,,EMERALD SQUARE MALL,999 SO. WASHINGTON STREET,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.943033,-71.34780699999999,10900040401,4,10.357999999999999,1579.73,http://echo.epa.gov/detailed-facility-report?fid=110064646851
MAR05J01C,110070668196,3602056123,INS,ROS,Reconnaissance without Sampling,E,11/06/2019,11/06/2019,,,"WATER TRANSPORTATION, MARINE CARGO",1 BRAYTON POINT ROAD,SOMERSET,MA,2725,BRISTOL COUNTY,1,41.71212,-71.1901,10900040804,4,15.133,4252.24,http://echo.epa.gov/detailed-facility-report?fid=110070668196
MAR05J01C,110070668196,3602050697,INS,CEI,Evaluation,E,11/06/2019,11/06/2019,,,"WATER TRANSPORTATION, MARINE CARGO",1 BRAYTON POINT ROAD,SOMERSET,MA,2725,BRISTOL COUNTY,1,41.71212,-71.1901,10900040804,4,15.133,4252.24,http://echo.epa.gov/detailed-facility-report?fid=110070668196
MA0005398,110006744862,3600764797,INS,CEI,Evaluation,E,07/07/2016,07/07/2016,,,NORTH ATTLEBORO NATIONAL FISH HATCHERY,144 BUNGAY ROAD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.99131,-71.28271,10900040401,4,8.904,1387.52,http://echo.epa.gov/detailed-facility-report?fid=110006744862
MA0005398,110006744862,600051595,INS,PRV,Plan Review,S,06/20/2007,06/20/2007,,,NORTH ATTLEBORO NATIONAL FISH HATCHERY,144 BUNGAY ROAD,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.99131,-71.28271,10900040401,4,8.904,1387.52,http://echo.epa.gov/detailed-facility-report?fid=110006744862
MAR10B787,110024312750,20122585,INS,CEI,Evaluation,E,,06/10/2004,,,LOWES HOME CENTERS 1889,40 FORTUNE BLVD,MILFORD,MA,1757,WORCESTER,1,42.16207,-71.50735999999999,10900010601,4,14.934000000000001,1332.26,http://echo.epa.gov/detailed-facility-report?fid=110024312750
MAR12BG76,110069563706,3600814728,INS,CEI,Evaluation,E,09/27/2016,09/27/2016,,,NEW ENGLAND ICE CREAM,1 ARNOLD PALMER BOULEVARD,NORTON,MA,2766,BRISTOL COUNTY,1,41.98424,-71.21741,10900040302,4,7.385,924.68,http://echo.epa.gov/detailed-facility-report?fid=110069563706
MA0102202,110006618838,20128239,INS,CEI,Evaluation,S,,01/29/1993,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128242,INS,CEI,Evaluation,S,,09/22/1993,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128245,INS,CEI,Evaluation,S,,07/07/1988,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128246,INS,ROS,Reconnaissance without Sampling,S,,07/14/1987,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,3000070660,INS,CEI,Evaluation,S,03/15/2012,03/15/2012,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128237,INS,CEI,Evaluation,S,,06/29/2005,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128253,INS,CEI,Evaluation,S,,12/12/1984,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128230,INS,CEI,Evaluation,S,,05/09/2003,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128258,INS,CEI,Evaluation,S,,10/25/1978,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128232,INS,CEI,Evaluation,S,,04/19/1996,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128234,INS,CEI,Evaluation,S,,06/26/1998,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128240,INS,CEI,Evaluation,S,,06/25/1991,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128248,INS,CEI,Evaluation,S,,11/05/1986,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,164883,INS,CEI,Evaluation,E,11/21/2005,11/21/2005,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128257,INS,CEI,Evaluation,S,,10/19/1983,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128236,INS,CEI,Evaluation,S,,09/13/2005,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128225,INS,CEI,Evaluation,S,,10/29/2004,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128226,INS,CEI,Evaluation,S,,06/19/1997,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128227,INS,CEI,Evaluation,S,,08/25/2004,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128238,INS,CEI,Evaluation,S,,09/15/1994,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128253,INS,SA1,Sampling,S,,12/12/1984,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128254,INS,CEI,Evaluation,E,,03/15/1984,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,3601849436,INS,CEI,Evaluation,E,04/30/2019,04/30/2019,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128228,INS,CEI,Evaluation,S,,03/26/2004,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128241,INS,CEI,Evaluation,S,,10/09/1991,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128243,INS,CEI,Evaluation,S,,06/26/1990,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128252,INS,CEI,Evaluation,S,,04/17/1985,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128229,INS,CEI,Evaluation,E,,05/02/2001,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128231,INS,CEI,Evaluation,S,,06/17/1999,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128247,INS,CEI,Evaluation,S,,04/22/1987,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128250,INS,SA1,Sampling,S,,07/16/1986,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128251,INS,CEI,Evaluation,S,,09/06/1985,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128255,INS,CEI,Evaluation,S,,02/08/1984,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,1800025299,INS,CEI,Evaluation,S,06/29/2009,06/29/2009,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,3400165360,INS,CEI,Evaluation,S,05/22/2013,05/22/2013,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,3601756324,INS,CEI,Evaluation,S,08/08/2018,08/08/2018,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128224,INS,CEI,Evaluation,S,,04/27/2005,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128256,INS,CEI,Evaluation,S,,12/01/1983,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128233,INS,CEI,Evaluation,S,,09/29/1995,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
MA0102202,110006618838,20128244,INS,CEI,Evaluation,S,,09/07/1988,,,HOPEDALE WASTE WATER TREATMENT PLANT,161 MENDON STREET,HOPEDALE,MA,1747,WORCESTER,1,42.123052,-71.538033,10900030205,4,14.632,1238.55,http://echo.epa.gov/detailed-facility-report?fid=110006618838
